"filename", "language", "PHP", "JavaScript", "HTML", "JSON", "CSS", "Markdown", "XML", "Shell Script", "YAML", "Docker", "SQL", "comment", "blank", "total"
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-mn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ms.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-nb.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-nl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 35
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-pl.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-pt.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-pt_br.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 39
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ro.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ru.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-sk.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 31
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-sl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 37
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-sr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-sr_latn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-sv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-tl.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-tr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 32
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-uk.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-vi.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-zh.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-zh_cn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\mainProject\php\PHPMailer\phpdoc.dist.xml", "XML", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\mainProject\php\PHPMailer\src\Exception.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 41
"c:\xampp\htdocs\mainProject\php\PHPMailer\src\OAuth.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 15, 140
"c:\xampp\htdocs\mainProject\php\PHPMailer\src\OAuthTokenProvider.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 45
"c:\xampp\htdocs\mainProject\php\PHPMailer\src\PHPMailer.php", "PHP", 2854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1890, 383, 5127
"c:\xampp\htdocs\mainProject\php\PHPMailer\src\POP3.php", "PHP", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 53, 468
"c:\xampp\htdocs\mainProject\php\PHPMailer\src\SMTP.php", "PHP", 720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 599, 141, 1460
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\DebugLogTestListener.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 48
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-fr.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 11
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-nl.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 11
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xa_scri_cc.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xb_scri.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xc_cc.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xd_cc.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xd_scri.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xe.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-xx.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 10
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-yy.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 18
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Fixtures\LocalizationTest\phpmailer.lang-zz.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 21
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Language\TranslationCompletenessTest.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 98
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\OAuth\OAuthTest.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 77
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\AddEmbeddedImageTest.php", "PHP", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 22, 179
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\AddStringAttachmentTest.php", "PHP", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 20, 148
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\AddStringEmbeddedImageTest.php", "PHP", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 20, 162
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\AddrFormatTest.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 6, 71
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\AuthCRAMMD5Test.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 49
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\CustomHeaderTest.php", "PHP", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 16, 226
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\DKIMTest.php", "PHP", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 35, 275
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\EncodeQTest.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 111
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\EncodeStringTest.php", "PHP", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 12, 136
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\FileIsAccessibleTest.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 13, 104
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\FilenameToTypeTest.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 75
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\GenerateIdTest.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 76
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\GetLastMessageIDTest.php", "PHP", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 11, 111
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\HasLineLongerThanMaxTest.php", "PHP", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 12, 119
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\Html2TextTest.php", "PHP", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 12, 232
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\ICalTest.php", "PHP", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 127
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\IsPermittedPathTest.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 109
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\IsValidHostTest.php", "PHP", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 8, 108
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\LocalizationTest.php", "PHP", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 41, 481
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\MailTransportTest.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 109
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\MbPathinfoTest.php", "PHP", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 172
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\MimeTypesTest.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 71
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\NormalizeBreaksTest.php", "PHP", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 112
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\PHPMailerTest.php", "PHP", 903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 135, 1247
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\ParseAddressesTest.php", "PHP", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 21, 356
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\PunyencodeAddressTest.php", "PHP", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 12, 142
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\QuotedStringTest.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 71
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\ReplyToGetSetClearTest.php", "PHP", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 42, 452
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\SetErrorTest.php", "PHP", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 19, 155
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\SetFromTest.php", "PHP", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 20, 203
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\SetTest.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 82
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\SetWordWrapTest.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 15, 121
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\Utf8CharBoundaryTest.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 67
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\ValidateAddressCustomValidatorTest.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 14, 117
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\ValidateAddressTest.php", "PHP", 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 26, 488
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\WrapTextTest.php", "PHP", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 6, 126
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PHPMailer\XMailerTest.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 76
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\POP3\PopBeforeSmtpTest.php", "PHP", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 140
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\PreSendTestCase.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 6, 47
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\Security\DenialOfServiceVectorsTest.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 55
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\SendTestCase.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 13, 127
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\TestCase.php", "PHP", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 49, 387
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\fakefunctions.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\fakepopserver.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 13, 20, 127
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\fakesendmail.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 4, 23
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\runfakepopserver.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 4, 14
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\testbootstrap-dist.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\xampp\htdocs\mainProject\php\PHPMailer\test\validators.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 13
"c:\xampp\htdocs\mainProject\php\addassignment.php", "PHP", 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46, 374
"c:\xampp\htdocs\mainProject\php\addmarks.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 46
"c:\xampp\htdocs\mainProject\php\addmessage.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"c:\xampp\htdocs\mainProject\php\addnotes.php", "PHP", 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46, 370
"c:\xampp\htdocs\mainProject\php\addquestion.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\xampp\htdocs\mainProject\php\addquiz.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\xampp\htdocs\mainProject\php\addresources.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\xampp\htdocs\mainProject\php\addviaexcelpro.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49
"c:\xampp\htdocs\mainProject\php\announcement.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\xampp\htdocs\mainProject\php\attProcess.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41
"c:\xampp\htdocs\mainProject\php\attempted.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\mainProject\php\attendance.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"c:\xampp\htdocs\mainProject\php\checkemailexist.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 35
"c:\xampp\htdocs\mainProject\php\checkemailexist_teacher.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\xampp\htdocs\mainProject\php\config.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 13
"c:\xampp\htdocs\mainProject\php\createClass.php", "PHP", 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44, 359
"c:\xampp\htdocs\mainProject\php\createSubject.php", "PHP", 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44, 359
"c:\xampp\htdocs\mainProject\php\delClass.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\xampp\htdocs\mainProject\php\delNote.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\xampp\htdocs\mainProject\php\delSubject.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\xampp\htdocs\mainProject\php\delassignment.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\xampp\htdocs\mainProject\php\deleteteacher.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\xampp\htdocs\mainProject\php\delquestion.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\xampp\htdocs\mainProject\php\delquiz.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\xampp\htdocs\mainProject\php\delresource.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\xampp\htdocs\mainProject\php\delstudent.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\xampp\htdocs\mainProject\php\fetch_data.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 20
"c:\xampp\htdocs\mainProject\php\fetch_data_single.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"c:\xampp\htdocs\mainProject\php\getstudentdata.php", "PHP", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 75
"c:\xampp\htdocs\mainProject\php\getteacherdata.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68
"c:\xampp\htdocs\mainProject\php\insert_chat.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\xampp\htdocs\mainProject\php\login.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49
"c:\xampp\htdocs\mainProject\php\logout.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\xampp\htdocs\mainProject\php\publish.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\mainProject\php\regStudentPro.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\xampp\htdocs\mainProject\php\regTeacherPro.php", "PHP", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43, 346
"c:\xampp\htdocs\mainProject\php\result.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\xampp\htdocs\mainProject\php\s_message.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\xampp\htdocs\mainProject\php\signup.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\xampp\htdocs\mainProject\php\style.css", "CSS", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 21, 32, 265
"c:\xampp\htdocs\mainProject\php\t_attProcess.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41
"c:\xampp\htdocs\mainProject\php\update_profile.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\xampp\htdocs\mainProject\php\update_profile_st.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\xampp\htdocs\mainProject\php\updateassignment.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\xampp\htdocs\mainProject\php\updateatt.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\mainProject\php\updateattendance.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\mainProject\php\updateclass.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\xampp\htdocs\mainProject\php\updatequestion.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\xampp\htdocs\mainProject\php\updatequiz.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\xampp\htdocs\mainProject\php\updatestudent.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\mainProject\php\updatesubject.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\xampp\htdocs\mainProject\php\updateteacher.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\xampp\htdocs\mainProject\php\uploadAssignment.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"Total", "-", 29350, 172706, 411, 78, 22240, 1275, 8197, 116, 230, 9, 235, 29162, 34054, 298063
